"","time","estimate","upperRt","lowerRt","beta","delta","gamma","est_S","true_S","true_rt"
"15",22,1.96381762943737,2.13972455961567,1.80649597768069,0.301065340037719,1.04665512876022,0.153200681778936,0.99931197553862,0.999283193530016,1.99872666131292
"16",23,2.06567442939179,2.24269680104555,1.89432614413253,0.296782737098677,1.0202186107421,0.143561752833536,0.999222005855078,0.99919337011855,1.99856625827646
"17",24,2.04794672777566,2.22445629523916,1.89910908901201,0.296972561108336,1.00497191795557,0.144882512072851,0.999121485850918,0.999092756689866,1.99838657790517
"18",25,2.05427235108761,2.2071863209673,1.90652109117439,0.29483936143912,0.990205346955731,0.143382727020682,0.999008986807038,0.998980060653933,1.99818530887124
"19",26,2.0306408181329,2.18129290510415,1.89787527224977,0.294421130783882,0.972400132042133,0.144827314638481,0.998882980655866,0.998853835338316,1.99795986379103
"20",27,2.05954489039202,2.20705030674477,1.92848277502018,0.294182474697443,0.99422212301171,0.142658825840039,0.998741533228157,0.998712461963627,1.99770734655648
"21",28,2.0454564297947,2.18325885420333,1.92534246715753,0.290208218150736,0.991583190006158,0.141678397919719,0.998582989256975,0.998554129512819,1.99742451614458
"22",29,2.07072408404306,2.19717440080747,1.95537694937151,0.293519803160791,0.984224155423904,0.141521392785711,0.998405399884229,0.998376812228164,1.99710774617905
"23",30,2.00473288683492,2.11962055158317,1.9034716819569,0.292483414534044,0.980975546005441,0.145634869848655,0.998207072769042,0.998178244552775,1.99675297970306
"24",31,1.94073698695424,2.04003594773948,1.84269952980949,0.290357840173627,1.00166968431186,0.149310617195821,0.997984546115984,0.997955893300465,1.99635567878616
"25",32,1.95113156214805,2.05011767243102,1.86109942003354,0.29180118181371,0.986213959506646,0.149216138340735,0.997735222622665,0.997706926760216,1.99591076851912
"26",33,1.93998315740253,2.03331486810686,1.84968081740735,0.291898077007406,0.987180893573707,0.150081564183981,0.997456748391541,0.997428180402835,1.99541257479237
"27",34,1.95832156430947,2.04532988581547,1.87562141816084,0.290224926626018,0.998002196899699,0.147777705667556,0.99714477008333,0.997116118857387,1.99485475517262
"28",35,1.96170508716031,2.04326674987792,1.88110214206794,0.290409297400502,0.988610481074273,0.147564853269028,0.996795646472362,0.996766793823089,1.99423022218694
"29",36,1.94594024369928,2.02527711698994,1.87435685054773,0.289424210853284,0.995493354380893,0.148197549646952,0.996404464662478,0.996375797562798,1.99353105831417
"30",37,1.94944787061882,2.02119248692744,1.87373745736183,0.291091747604247,0.990164805152317,0.148717786544854,0.995966305087999,0.995938211602263,1.99274842193684
"31",38,1.95910601470456,2.02604611932764,1.89158591396746,0.291697527032615,0.985595806393697,0.148219837436353,0.995477671593775,0.995448550250505,1.9918724434542
"32",39,1.96903285108169,2.03170414496075,1.90448434314592,0.291989335803026,0.984924422795578,0.1475388380134,0.994929551313406,0.994900698562134,1.9908921107285
"33",40,1.97926065588542,2.04115052493752,1.92012696277807,0.289608453331953,1.00352958971555,0.14548990400511,0.994316427966264,0.994287844378528,1.98979514303498
"34",41,1.98334543105903,2.04509770027892,1.92674384699787,0.2893273209152,1.00226818623449,0.144949354862248,0.993631157236107,0.993602404112446,1.98856785270297
"35",42,1.9676862091456,2.0244604837385,1.91365386060652,0.288517323990785,1.00074048104165,0.145581457800135,0.992864563064464,0.992835941970917,1.98719499367232
"36",43,1.97069674514234,2.02293816675721,1.92009925074746,0.28809392200409,1.00341891518329,0.145020481313184,0.992007705385777,0.991979082421882,1.98565959622993
"37",44,1.96292909173347,2.0141685745386,1.9165140623234,0.288688809144891,1.00115016965495,0.145754170052905,0.991050195141857,0.991021415776381,1.98394278738683
"38",45,1.96473060760019,2.01266191082227,1.91844388479609,0.289264510361232,1.00199174955233,0.14575330155261,0.989979629238241,0.989951396912214,1.98202359646187
"39",46,1.97045302178536,2.01578799042296,1.92738255613232,0.28823810950067,1.00654085006769,0.144639585465007,0.988784962346005,0.988756237365573,1.97987874571528
"40",47,1.97600816599352,2.01691308962665,1.93322153841289,0.287152718468415,1.00760574212794,0.14349594207669,0.987450701643489,0.98742179126869,1.97748242624274
"41",48,1.96424419008649,2.00454226134993,1.92223673081266,0.286726357438828,1.00160122361188,0.143923663988494,0.985961748792743,0.985932435937863,1.97480605980825
"42",49,1.9609277666905,1.99857703101271,1.92446464535948,0.286600047310652,1.00358920202702,0.143860558943751,0.984299085821997,0.98427094833087,1.97181804791159
"43",50,1.97055638610676,2.00506329823135,1.9368397527724,0.285826240860592,0.998196315090138,0.142502438511124,0.982446850920322,0.982418379112952,1.96848351018285
"44",51,1.96020471875872,1.99388068763537,1.92744694029766,0.286210558729981,0.994508675998236,0.143146245086764,0.980382926251122,0.980353926710693,1.96476401521246
"45",52,1.95977516459122,1.99073425282759,1.92859783618032,0.286539087797668,0.994686194432858,0.143005896214604,0.978084372172597,0.97805481450916,1.96061730819413
"46",53,1.96312868300252,1.99361526087287,1.93183280804645,0.286107795831889,0.996237371529116,0.14217375230363,0.975525222253458,0.97549617527537,1.95599704132185
"47",54,1.95517335208603,1.98380962891676,1.92814337039198,0.285646332884843,0.993743363666526,0.142106281843075,0.972679791186457,0.972650947970422,1.95085251478384
"48",55,1.94321068276921,1.97137237738656,1.91705758629779,0.285214908566226,0.994639994814998,0.142301386893625,0.969520059714402,0.969489793376353,1.94512843845197
"49",56,1.9309568275538,1.9567639965729,1.90631235737148,0.285709908607485,0.99574897660137,0.142933621080983,0.9660100794491,0.96598103665545,1.93876472707728
"50",57,1.92096031088986,1.946858229405,1.89821768199773,0.286317414950562,0.991608280495582,0.143402985663123,0.962119066245178,0.962090645573235,1.93169634538209
"51",58,1.90366937807493,1.92576086469207,1.88168160933413,0.285922000767659,0.993760689288875,0.143858719702895,0.957811706452086,0.957782256289633,1.92385322118062
"52",59,1.90112959396336,1.92120101887596,1.88001363613717,0.285848828202233,0.994643342346059,0.14329754779234,0.95304644263806,0.95301725913224,1.91516025141844
"53",60,1.88998520124606,1.91025831070628,1.86999962343168,0.286073682728718,0.997739412350066,0.143459343961548,0.947783922245344,0.947754955658439,1.90553742754129
"54",61,1.85827777217588,1.8765857134123,1.83931470344041,0.283956086470832,0.996406596783167,0.143979445191869,0.942236547825321,0.942209172211285,1.89492720032369
"55",62,1.80127580416661,1.81820056917637,1.7839242315751,0.277974713718878,0.995531779670188,0.144555201364861,0.936717527653571,0.936694608571998,1.72231079099523
"56",63,1.72087372110058,1.73701508258025,1.70585943554165,0.268605701760985,0.996120930097145,0.145370881162564,0.931346310096197,0.931347286403086,1.5516727975314
"57",64,1.62373105399229,1.63823467752146,1.60978960123522,0.25665189297422,0.99690982671147,0.14641319888351,0.926296139827743,0.926312962622123,1.38319987764788
"58",65,1.51201346051414,1.52469184791571,1.49981067371129,0.241779691255894,1.00054830034492,0.147383721366803,0.921691021316662,0.921728520668977,1.21699386489589
"59",66,1.38533303658272,1.397093497402,1.37345021030376,0.224651905382894,1.00249136708456,0.148811534735832,0.917657631003658,0.917709964920714,1.05304310088706
"60",67,1.25198075352522,1.26293129807954,1.24149787323654,0.20526793606441,1.0026196645092,0.149900257673614,0.914279361667796,0.914343618689863,0.891219669273243
"61",68,1.12667336435126,1.13628479534836,1.1169467890429,0.185595754918981,1.00330280802563,0.15011685571857,0.911295966613602,0.911360474311277,0.731269863030149
"62",69,1.01763311118494,1.0263823511415,1.00887580432619,0.167754630463736,1.00545844696935,0.149750850471698,0.90841858401666,0.908468704187611,0.72888272463685
"63",70,0.929091560714906,0.937394914713812,0.920611695000014,0.152064738847544,1.00708018317914,0.14822733291977,0.905645615984047,0.90567857002659,0.72657008403311
"64",71,0.853980661524463,0.862022234129921,0.846571069103842,0.139227643206491,1.00684707931832,0.147215415650923,0.902975265175734,0.902991112270713,0.724339521682004
"65",72,0.797457230546937,0.804986477296603,0.789842367965307,0.128743106930866,1.00773696900403,0.145362919988808,0.900403247691849,0.900404385825787,0.722191620824521
"66",73,0.753476164080002,0.760674356461467,0.746075402656015,0.120995750032461,1.00600237713882,0.144192872706412,0.897931477637483,0.897915511887394,0.720124709130865
"67",74,0.728213587157258,0.735475072272713,0.721362720907257,0.115942574300971,1.00351572154855,0.142584490641234,0.895546472284718,0.895521354579108,0.718136415210109
"68",75,0.716686578289122,0.723898542694439,0.709305676095714,0.114050654973462,1.00482809688848,0.142147426387926,0.893244783682067,0.89321874498532,0.716224180657942
"69",76,0.714008167384649,0.721598621942891,0.706703416144253,0.114009540993983,1.0007688616761,0.142276074203899,0.891033137396537,0.891004555160504,0.714385429076462
"70",77,0.7146903631715,0.722047445861477,0.707253159191936,0.113811440559186,1.00214714218822,0.141554125483074,0.888903337422496,0.888875723339589,0.712617621740979
"71",78,0.707888269463572,0.715539634797431,0.700474920100397,0.11376529911989,0.998971233353803,0.142527203087678,0.886855094881739,0.886829262189343,0.710918276385097
"72",79,0.709017150098874,0.716795493529787,0.701211190560763,0.113811345598817,0.996680129752664,0.142042900700878,0.884892908671146,0.884862225757088,0.709284969982477
"73",80,0.706428864989134,0.714037761212306,0.698417484314721,0.113907315130072,0.992310880641471,0.142378488054535,0.883001004811505,0.882971900295449,0.707715332549069
"74",81,0.707420327509486,0.715638096395594,0.699047195914887,0.114067087634729,0.991178056775205,0.14208504453481,0.881181862562193,0.881155426933809,0.706207148019225
"75",82,0.703822846320368,0.712216235028131,0.695960107550694,0.114048497131837,0.989141557437928,0.142505726979794,0.87943979010902,0.879410162059874,0.704758119238026
"76",83,0.701496068395882,0.709616217534465,0.693141972197176,0.114027534034641,0.988499838681107,0.142678848052642,0.877758620315118,0.877733516553567,0.703366108868577
"77",84,0.700003796369488,0.708487689254961,0.691958043354875,0.114048574035368,0.987853114285419,0.142748528417173,0.876157485206183,0.876122970851805,0.702029026512606
"78",85,0.693708906581743,0.701971841567054,0.685192903966789,0.113985253002971,0.987323116490162,0.143708694812774,0.874604380114512,0.874576054768797,0.700744837273902
"79",86,0.694709871567776,0.703771767615559,0.686160327043289,0.114092991089647,0.992504417445847,0.143391948228279,0.873110617805169,0.873090467054956,0.699511559422333
"80",87,0.692218999172982,0.700886915574254,0.683118772775549,0.114129519070238,0.995553303705931,0.14372027529925,0.871693019816248,0.871663951052098,0.698327335961661
"81",88,0.693415333161888,0.70245472943799,0.684732952475592,0.11416440989744,0.999469875319273,0.143290702906952,0.870323514871978,0.870294202743864,0.697190337480373
"82",89,0.693876907011236,0.703713167536622,0.684561310419709,0.114126742482006,1.00279179015096,0.142931836803665,0.869008425877035,0.868979115967714,0.696098722999684
"83",90,0.693873381426774,0.703034675642088,0.684033997990458,0.114059466276051,1.00745384543028,0.142640565190357,0.867744646969657,0.867716620664966,0.6950507948957
"84",91,0.694540433531554,0.704188537687772,0.68444846654795,0.11446704219282,1.01186258116289,0.142806844840617,0.866495071653885,0.866466848811273,0.694040871795902
"85",92,0.703834799244466,0.713835755202478,0.69442201510019,0.11548157567904,1.00876495980539,0.141960891742328,0.865220405527959,0.865191558725458,0.736351887178029
"86",93,0.718359313683604,0.72898504282948,0.708385846713555,0.117487292013714,1.00419916565661,0.141293530479066,0.863919168134609,0.863888927991409,0.778514151653104
"87",94,0.736122725927371,0.746446610634986,0.724702456362092,0.120389383459471,1.00235447577489,0.14107170294161,0.862585084635421,0.862555467217407,0.820521827527758
"88",95,0.762569295588895,0.774315489402482,0.751128994349855,0.124283257406235,0.995406188934907,0.140360720418805,0.861216369219084,0.861186746985045,0.862367086263738
"89",96,0.791926067570281,0.80419636572292,0.780777001762447,0.128938847411643,0.995789929049983,0.139991498276279,0.859810049094592,0.859777637428522,0.904040411282971
"90",97,0.827432065439203,0.839999377697489,0.815980973071133,0.134522141717421,0.98940447397807,0.13954938345588,0.858354120069084,0.858322366315816,0.945530606324962
"91",98,0.865127078579053,0.877833592965609,0.852320802072977,0.140865886650661,0.988598106255055,0.139522992204987,0.856879699626995,0.856846835203258,0.986829958790747
"92",99,0.900982979773106,0.91377035183405,0.887764943497302,0.147112246304915,0.985428392248515,0.139670898856017,0.855408749439223,0.855378791700142,0.985131826833259
"93",100,0.925744555645215,0.938445787061219,0.912717809041338,0.151850954998871,0.988530381659772,0.14007368361765,0.853945567870643,0.853916787350272,0.983442102083905
"94",101,0.945557466534623,0.959728375735544,0.932273494457931,0.156245648689959,0.988037626307167,0.140867113995787,0.852490629625194,0.852460552468827,0.981759307487899
"95",102,0.96322421793752,0.977759864435441,0.948957170729781,0.159594519154824,0.987611136106558,0.141007165566355,0.851041235598304,0.851010189852756,0.980083194356404
"96",103,0.973877015653339,0.988497314204758,0.960163649712169,0.161867315425554,0.988784313710622,0.141214447581585,0.849618741228455,0.849565917584354,0.978413901286655
"97",104,0.978705856966709,0.992323238285774,0.964079457951637,0.16303300156711,0.988504600544608,0.141284779691375,0.848148780032616,0.848127986882423,0.976751686152468
"98",105,0.974751055436095,0.989148056913332,0.960356440673523,0.163434762742851,0.990806457882305,0.141969178715055,0.846726880312666,0.846696656591616,0.975096840724959
"99",106,0.972902636530403,0.98733283600363,0.959209740866865,0.1632820101578,0.992621648573093,0.141866969482517,0.845302850649195,0.845272184455695,0.973449664046205
"100",107,0.972460707531005,0.987263313153267,0.958733009150474,0.163361959597114,0.998292394633293,0.141762411267331,0.843882964567263,0.843854823622185,0.971810453239531
"101",108,0.967142236165842,0.9820261729425,0.952952985380063,0.162947965525809,1.0024943117724,0.14194389320134,0.842477129664356,0.842444826470847,0.970179500773852
"102",109,0.967723679044446,0.98141740424624,0.953524376621198,0.163104017782633,1.00534482947446,0.141757301309754,0.841070005631059,0.841042421763381,0.968557094056042
"103",110,0.963314866256841,0.977243752761491,0.949828733644836,0.163515430266238,1.006620637455,0.142528371757684,0.83967426899104,0.839647833675586,0.966943496608866
"104",111,0.958240975343361,0.972431475821904,0.944139052852244,0.163629453055708,1.00982653077973,0.14314576024269,0.838285103015792,0.838261299243215,0.965338969850305
"105",112,0.95395710849463,0.968321534789994,0.941207222654938,0.163623787308615,1.00544442747833,0.143547571245698,0.836909035351262,0.836883047052415,0.963743786094833
"106",113,0.951112878898462,0.965849720015614,0.937654338571839,0.164048326490248,1.00790427244719,0.14411398614048,0.835538351290361,0.83551329171796,0.962158206812025
"107",114,0.948775925491039,0.962432861740944,0.934892619859025,0.163842458168407,1.0085413995418,0.144052793935241,0.834178297941528,0.834152238597811,0.960582478166552
"108",115,0.947744615400181,0.961440231128948,0.934770788970564,0.164289867929983,1.00606436152522,0.144369482475661,0.832829202241069,0.832800097276071,0.959016838162606
"109",116,0.943702198538604,0.957424879018876,0.930670089952462,0.164304786715473,1.00211550965152,0.144766692529744,0.831483055037591,0.831457065198741,0.95746152652148
"110",117,0.943904286735235,0.958130696153111,0.930157952519965,0.164479395964006,1.00061358294121,0.144657047370473,0.830149006318897,0.830123320733518,0.955916767541468
"111",118,0.949983967309725,0.963928109218491,0.93553851073016,0.164654203260606,1.00183947269221,0.143654861395204,0.828826792447855,0.828799039396453,0.954382766592136
"112",119,0.948543627587623,0.962206879231457,0.934607309057867,0.165119262528472,0.998890616884737,0.144050431465269,0.827511682921111,0.827484401009853,0.952859727135669
"113",120,0.944063529113814,0.958091463548559,0.930206047092357,0.165609117682326,1.00205254012911,0.144934584073355,0.826207257461501,0.826179581198903,0.951347855908233
"114",121,0.948427562156913,0.962468996034827,0.935000342649838,0.165652261101999,1.00151136144088,0.144078982105082,0.824911636260932,0.824884740646067,0.949847352614146
"115",122,0.945057447919377,0.958943408378436,0.93093693569066,0.16530613720302,1.00137683656531,0.144066171208243,0.823628271746287,0.823600030307818,0.94835840069573
"116",123,0.946191388523553,0.960613780015831,0.93222439520848,0.165343905207405,1.0039736192624,0.143703313360743,0.822351676245199,0.822325603298861,0.946881174737048
"117",124,0.942423293265629,0.956407421310623,0.927815680643424,0.165503723896326,1.00303718480804,0.144195763427199,0.82108996126962,0.821061604192128,0.945415849610347
"118",125,0.939769183397147,0.953417299337685,0.924783425228105,0.165407736216065,1.0044555579377,0.144298612042708,0.81983703971125,0.819808147925555,0.943962585933138
"119",126,0.935115646150493,0.949654626034105,0.921222899811296,0.165446851712096,1.00246548600792,0.144830915636904,0.818593124359037,0.81856539094965,0.942521524791974
"120",127,0.938890115850277,0.953101741995004,0.924858531234744,0.165801740817294,0.999782171576936,0.144340516199341,0.817361044029234,0.817333411723448,0.941092830298821
"121",128,0.944313987083445,0.958636905825154,0.929969164404605,0.165971985787961,1.00323995398145,0.143444177891518,0.816139801578923,0.816112352138737,0.939676606085938
"122",129,0.940136572003547,0.955959076347622,0.926692400864911,0.165832181901307,1.00025990684163,0.143746598708543,0.814928881701905,0.814902322168584,0.938273008954893
"123",130,0.934160032507545,0.949123910291713,0.919320336962031,0.165684176885988,1.00064471294732,0.144324637829658,0.813730743035093,0.813703397737742,0.936882158306818
"124",131,0.932846751180647,0.946918237232704,0.919289796288986,0.165636987464718,0.99823999604997,0.14427645021189,0.812546882867611,0.812515697322897,0.935504150589076
"125",132,0.931814254277324,0.94608008853172,0.916988324544933,0.166068468899667,1.0006011291403,0.144603368245163,0.81137304775636,0.811339296095907,0.934139112908898
"126",133,0.929640872326264,0.943745950829386,0.914792684129419,0.165996646106284,1.00157071877266,0.144669259227142,0.810199841390793,0.810174276480428,0.932787133259806
"127",134,0.927967212998311,0.943000645580033,0.91386837143113,0.166316860089329,1.00077946020529,0.14500359005718,0.809049529120734,0.809020712507042,0.931448304590345
"128",135,0.927415527181182,0.941706912338271,0.9125224871655,0.166113261137757,1.00701654578675,0.144707601134492,0.80790705855792,0.80787867143807,0.930122710488342
"129",136,0.926361479255669,0.94178605450121,0.910816100460298,0.165934996042679,1.00485748395698,0.144513892173061,0.806774376226214,0.806748214634586,0.928810426896006
"130",137,0.924451914615121,0.939463163236295,0.909589266868517,0.165919990414826,1.01037872364851,0.144598795868135,0.80565719270554,0.805629397161675,0.927511522834
"131",138,0.922333770349641,0.937480829985362,0.908482913812126,0.166146190685621,1.00684668039111,0.144930526175799,0.804558431913851,0.804522264310735,0.926226059254943
"132",139,0.920778320950921,0.936327477575114,0.90616970527556,0.166038795343122,1.0041242549484,0.144881665753149,0.803450161470247,0.803426863112145,0.924954088396036
"133",140,0.92573752099664,0.940740751396955,0.910584125433563,0.166077541000727,1.00539882065101,0.143944194379612,0.802363407260808,0.802343229255299,0.923695661535856
"134",141,0.923419381950561,0.938655465902377,0.908921662821456,0.166035008482599,1.00335301748635,0.144079102813567,0.801309538801503,0.801271393954791,0.922450818398151
"135",142,0.927532724653492,0.943694090435215,0.912521079507003,0.165879708302697,1.00378581771232,0.143115514297567,0.800244492077211,0.800211382757976,0.921219593255248
"136",143,0.926244898751465,0.941108431994124,0.911941849557255,0.165500609002083,1.00228108630872,0.142800062794278,0.799198447075955,0.799163215667118,0.920002013851628
"137",144,0.922167912404891,0.937357907589645,0.906218057317427,0.165549228811796,1.00442744847433,0.143287532145131,0.79816236741363,0.798126907259276,0.918798101545909
"138",145,0.920913345895462,0.935976777963316,0.905889482853394,0.165480794833173,1.00366497405128,0.143237782927822,0.797129274534189,0.797102466799689,0.91760787144919
"139",146,0.92243464795319,0.938255574455655,0.907433594139114,0.165631551873756,1.00642086178793,0.142949859068755,0.796115845280188,0.7960898983809,0.916431332563377
"140",147,0.919382985529212,0.93512246668815,0.904049689656111,0.165559036409869,1.00570580879913,0.143181770122029,0.795117476778823,0.79508920050562,0.915268487812528
"141",148,0.916002453430371,0.93160580317131,0.900297263124504,0.165351513781838,1.00691898315866,0.143352071758167,0.794131522787612,0.794100367490699,0.914119333991332
"142",149,0.917523639023264,0.934089684179866,0.902398101921251,0.165243416053198,1.00286380399735,0.142844443055456,0.793152044038472,0.793123389169768,0.912983862986731
"143",150,0.783305356546121,0.797004831827122,0.769358410246434,0.145574480039959,1.00620253927923,0.147403863204674,0.793148878787819,NA,NA
