"","time","Cori.mean","Cori.025","Cori.975"
"76",77,0.687746084426253,0.640918624358373,0.734429236520106
"77",78,0.690227110563646,0.645461880285909,0.734671727777285
"78",79,0.692139395175062,0.650325501078477,0.734899626715032
"79",80,0.694198703223076,0.653890392576449,0.736651230822248
"80",81,0.695670689611635,0.6552161861764,0.735859767632962
"81",82,0.69717052916293,0.656954426414125,0.73851512420209
"82",83,0.69825258186759,0.657636750494337,0.738592941278759
"83",84,0.69905670704205,0.659152261589597,0.739877538426307
"84",85,0.699459522048677,0.659187241621208,0.740690933169915
"85",86,0.700336189909205,0.659918320812562,0.741054466773356
"86",87,0.700699773442606,0.659805331584331,0.742278927257926
"87",88,0.700954908283073,0.659869139200854,0.741795190467997
"88",89,0.700939247955266,0.659373392989851,0.742038915015979
"89",90,0.700968594116561,0.659007393443477,0.742568024798661
"90",91,0.700919278203539,0.658520843486572,0.742465849766494
"91",92,0.722980724908577,0.680018225598621,0.766039441539585
"92",93,0.767135941405098,0.72097451801449,0.813325091538246
"93",94,0.813616374061967,0.765701702501623,0.860492843757626
"94",95,0.859736672722172,0.81204996457182,0.908204420727317
"95",96,0.906299666585643,0.856010885738252,0.956182026491853
"96",97,0.95192544434868,0.902365759489086,1.00309079320388
"97",98,0.998119387009383,0.94907947229613,1.04956366686466
"98",99,1.02052831276155,0.97215012405673,1.07124740403871
"99",100,1.01879078210536,0.97206557584773,1.06773141233946
"100",101,1.01561940614241,0.97013053909613,1.06455412801699
"101",102,1.01074882605021,0.964788595130993,1.0575167076704
"102",103,1.0062518340729,0.962198895261614,1.0539037360223
"103",104,1.00105500315754,0.959704562240995,1.0423824124172
"104",105,0.995678760293662,0.955497041136094,1.03800659624616
"105",106,0.991323200045998,0.952568136266184,1.03144648212058
"106",107,0.986725263975366,0.949147700381181,1.02541341328532
"107",108,0.982996091470239,0.946300070787893,1.01999457492217
"108",109,0.978950844483936,0.943119761450438,1.01432141053493
"109",110,0.976323569544259,0.94080357467667,1.01289012457873
"110",111,0.972537963414363,0.936349089322793,1.00864984505688
"111",112,0.970244700198173,0.934498429341053,1.0050063207243
"112",113,0.967073096912201,0.93041836288911,1.00416283189991
"113",114,0.965346886188796,0.928558737560157,1.00098158557156
"114",115,0.962344063662614,0.925585883955624,0.999101415642161
"115",116,0.960336285128633,0.925784987176959,0.996470131429422
"116",117,0.958041740856021,0.922660408045878,0.994954857439976
"117",118,0.956061588146365,0.919322531480655,0.993014503588927
"118",119,0.954679430216035,0.917313419462436,0.992208012527747
"119",120,0.952607805864948,0.915201508653801,0.991009196776599
"120",121,0.950979147526265,0.914330876847621,0.989244487059513
"121",122,0.949023899321086,0.910494807771853,0.986009574332432
"122",123,0.947468496038117,0.911505573532427,0.985614005031268
"123",124,0.946429834552934,0.910119665574846,0.983343594405646
"124",125,0.944759795935012,0.908241941002935,0.983155847460886
"125",126,0.943444370048991,0.906156902228687,0.981345008387301
"126",127,0.941634761552182,0.904083416010012,0.978466768860756
"127",128,0.93999582388626,0.903527699650771,0.978135863937524
"128",129,0.938436448807971,0.900801906335975,0.976354318338869
"129",130,0.936831341752103,0.899051055999479,0.975912040174292
"130",131,0.93599804065452,0.896726040134347,0.975336148247431
"131",132,0.934671280635264,0.897401227463924,0.973154785527926
"132",133,0.933142614805651,0.893796825030557,0.97314571115771
"133",134,0.932054493514253,0.894112953079743,0.970260682922482
"134",135,0.930724431969184,0.892218161366746,0.969560993621676
"135",136,0.929319638560058,0.891295648260602,0.969089800757324
"136",137,0.927875011796717,0.889027980543905,0.967837258978233
"137",138,0.926713836033441,0.888249446290227,0.966373687665287
"138",139,0.925552819567709,0.88670756619288,0.966726157002869
"139",140,0.924286835693425,0.886036473598473,0.964233065271692
"140",141,0.923089372498161,0.883284675900954,0.964690423538776
"141",142,0.921728070842863,0.880986000539631,0.961397118060826
"142",143,0.920850686577806,0.881426582043776,0.961548955939274
"143",144,0.918861432368698,0.877352262136618,0.960384269370623
"144",145,0.918760354502735,0.87876656442088,0.960785164752821
"145",146,0.917638602488561,0.87745239071352,0.960169236772029
"146",147,0.915807671795174,0.875567281550891,0.957083353386702
"147",148,0.914660685534481,0.872906202909905,0.957002528423728
"148",149,0.913636346710812,0.873297761631992,0.956241496740038
"149",150,0.912731420938266,0.870334260460939,0.955045983407639
