"","time","estimate","upperRt","lowerRt","beta","delta","gamma","est_S","true_S","true_rt"
"81",84,0.728755589343175,0.745564059473483,0.711699952935767,0.200545648671705,0.254267429752027,0.25214363281397,0.916255640287046,0.916227873200706,0.733884705515752
"82",85,0.733545256565676,0.750102447273975,0.716253784682954,0.199849776500128,0.252941103697432,0.249305211818317,0.915070603375485,0.915042789631134,0.732902782750839
"83",86,0.730756661978983,0.748623968171862,0.712858557946923,0.19993708764844,0.248440372451276,0.250053550648639,0.913928977045482,0.913900767446039,0.731956524546388
"84",87,0.736392255163104,0.754851569298628,0.718762727804182,0.200293540451423,0.248412767379825,0.248283114259218,0.912829050882978,0.912800358146352,0.731044734941899
"85",88,0.737996620825137,0.756449633453647,0.718782152541095,0.20011222811656,0.249486062780952,0.247231570052886,0.911768685889838,0.911740151830093,0.730166248332476
"86",89,0.730588657262516,0.749275131171211,0.712657866553,0.199537744890216,0.249711981141794,0.248741996103419,0.910745388237101,0.910718777476224,0.729319930653915
"87",90,0.729519841636623,0.749300841516045,0.711363879948711,0.199512849822286,0.25238780155552,0.248805420397671,0.9097583992636,0.909734897038971,0.728504679133423
"88",91,0.732164466540392,0.751739809697342,0.712566718347152,0.201179247984029,0.251869445812409,0.249711057612632,0.908789376231809,0.908757700191279,0.727717283188166
"89",92,0.747224323372691,0.766321345675504,0.726879666493286,0.206197172886661,0.249776399686469,0.250504745223339,0.907787609939957,0.907758162010811,0.772366447462741
"90",93,0.771361887151541,0.792744729515385,0.750267018890113,0.213729108381847,0.251815437327573,0.251246732880861,0.906765369878373,0.906736142093215,0.81689741331093
"91",94,0.81138436451918,0.834265981876993,0.790886039604178,0.224843491498588,0.250911427138998,0.250984586563384,0.905718764263717,0.905689884233705,0.861306538757642
"92",95,0.86258371386527,0.886574809227615,0.840246620015996,0.238084016126406,0.250548481156396,0.249695152237126,0.904651119613593,0.904616419026264,0.90558853681279
"93",96,0.909042104691032,0.936221393141445,0.885274779522553,0.251813676760435,0.25029028993285,0.250289765447447,0.903540816734228,0.903511825307461,0.949736489533691
"94",97,0.967753107974941,0.994110083155521,0.94153332251071,0.264235709200669,0.246006339752626,0.246391490910294,0.902399345752067,0.902371390552304,0.993741827325069
"95",98,0.998466232864864,1.02630670249569,0.972197447299615,0.274965173288294,0.24948956004654,0.248191314835032,0.901243761853754,0.901214920725395,1.03759710858277
"96",99,1.01600048550526,1.04315229853745,0.988723955098171,0.284371485766718,0.248104857224107,0.251929233973838,0.900091031772302,0.900062684369759,1.03626611051187
"97",100,1.03591267946701,1.06712758187155,1.00913338023906,0.290195482606557,0.247650282962097,0.25182454602403,0.898939700522481,0.898911570532182,1.03493963945204
"98",101,1.02535741213197,1.05261346553603,0.996820127248098,0.290313162246203,0.248675091772017,0.254193903914607,0.897787759538662,0.897759775187662,1.03361425355108
"99",102,1.03066598915828,1.05792737850305,1.00233397768753,0.290697958702366,0.243673551865383,0.252894475442196,0.896634210462981,0.896606284102097,1.03228796167894
"100",103,1.04119604160169,1.06855873535089,1.0139187444852,0.291606210587841,0.244050385812589,0.250795509154424,0.895479183576608,0.895450555823982,1.03095964841685
"101",104,1.03781966099739,1.06480794961606,1.01167708517861,0.291985274565369,0.244738129277809,0.251612571938246,0.894320696481461,0.894292342798394,1.02962872361737
"102",105,1.02702729969866,1.0545754734175,1.00059502811832,0.290183937918905,0.247560656197495,0.25236006544485,0.893159967516988,0.893131567858336,1.02829492201355
"103",106,1.02278171043275,1.05082279121367,0.996505574513628,0.289106703879061,0.251167970489072,0.252138023831168,0.891996469881424,0.891968261267017,1.02695816766252
"104",107,1.02239076607223,1.04979155834984,0.99615352436128,0.288641882284334,0.251411180405443,0.251500087462826,0.890831798398051,0.890802517498143,1.02561850350256
"105",108,1.03098653771004,1.0579617968132,1.00388988620833,0.287355494140685,0.251707433719425,0.247965948378311,0.889663012544939,0.889634470075163,1.02427604357956
"106",109,1.0256228218148,1.05168437383454,0.999059964736809,0.286595138950053,0.250072436683354,0.248276312101157,0.888493268726853,0.888464277713654,1.0229309453493
"107",110,1.01225282938229,1.04016429836559,0.985498289890773,0.28736811783603,0.250194488056496,0.251901828792654,0.887322994777834,0.88729211332252,1.02158339399792
"108",111,1.01057428970753,1.03702124945565,0.984931357587982,0.288381511261713,0.250630223300253,0.252874460628369,0.886147060248851,0.88611815981072,1.02023359058886
"109",112,1.00137444112386,1.02841304376107,0.974457808676112,0.287710498188428,0.250391633610046,0.254266033040812,0.884971206599037,0.884942619527924,1.01888174899646
"110",113,1.0073606462452,1.03371939343132,0.98096792930373,0.28798556806517,0.249651396183621,0.252660305610406,0.883794456959082,0.883765649154088,1.01752809695186
"111",114,1.03108718211857,1.05876855138737,1.00346749746405,0.287867411917671,0.24730932438452,0.246416102969856,0.882616352949641,0.882587495341743,1.01617282753376
"112",115,1.0399635386868,1.0677629671955,1.01191948584426,0.286777985942057,0.247931870017576,0.243063160513558,0.881437338022005,0.881408315516867,1.01481621364949
"113",116,1.04408510474777,1.07370773767628,1.01554626047113,0.285384753451045,0.247185046773609,0.240604900597796,0.880257231003652,0.880228345017181,1.01345844784087
"114",117,1.02993400270632,1.05946971049346,1.00228251895699,0.285367769931043,0.248290308001839,0.243569224119868,0.879076939888715,0.879047727691029,1.01209978939183
"115",118,1.01130310344449,1.03706195828656,0.982736362638523,0.28573267456094,0.248239980065992,0.248040011766325,0.877896215625817,0.877866704022221,1.01074041798221
"116",119,0.995305901895036,1.02180630387298,0.969255958845251,0.285259845813119,0.249790527562281,0.2512709813035,0.876714666774982,0.876685468214222,1.00938060496083
"117",120,0.980858101081827,1.00584404283309,0.954094072294,0.285769526819823,0.250697628450054,0.25508299121504,0.875531485689888,0.875504221385949,1.00802057570172
"118",121,0.983945852135771,1.01030674903814,0.959044255629888,0.286769808747827,0.251503975556863,0.254828934930087,0.874352410469832,0.874323164606438,1.0066605625795
"119",122,0.987791489051331,1.01575274763536,0.963256583967199,0.288103045817728,0.254209636258449,0.254672718291666,0.873172107250922,0.873142498841458,1.00530079790327
"120",123,0.992678277938849,1.01979842592955,0.967668487851483,0.28813436011134,0.251324725590249,0.253104022228409,0.871992027705429,0.871962424744127,1.00394151383145
"121",124,1.00029499623231,1.02713569572447,0.975555825791656,0.289037674717275,0.249519123459171,0.251623447211552,0.870812690513927,0.870783142497832,1.00258294213661
"122",125,1.00543453045916,1.03255858096963,0.979582238694053,0.289365340169905,0.246935558957685,0.25028169123577,0.869633711357438,0.869604851691496,1.00122531402781
"123",126,1.00960637207733,1.03633510579016,0.983031539689154,0.290477498358016,0.24417439540153,0.249866965929463,0.868457220955177,0.868427751181432,0.999868860003754
"124",127,1.00505247302376,1.03316630908379,0.979559092181517,0.291124804146785,0.244247816196863,0.251217918052318,0.867281613280397,0.867252038939227,0.998513809690175
"125",128,1.00226983598294,1.03020487048258,0.976118752654343,0.291026381284107,0.244752731845163,0.251489548690921,0.866108383733796,0.866077911993067,0.997160391677539
"126",129,0.998726892765351,1.02500886127332,0.972877008656973,0.290954089686132,0.245250444341706,0.251977760616485,0.864937028992956,0.864905566206837,0.995808833427622
"127",130,1.00367611642725,1.03080635434854,0.978856430524357,0.289665537039637,0.246757496420639,0.249285039281834,0.863759778490907,0.863735196107278,0.99445936102474
"128",131,1.00846272914525,1.03544304964467,0.982597773243865,0.2892824994992,0.246222451474234,0.247440239406712,0.8625971483392,0.862566994886787,0.993112199002765
"129",132,1.00793572262253,1.03481897518633,0.982146015901533,0.288181000550786,0.247026802873576,0.246293878553113,0.861432217885543,0.861401154242697,0.991767570322074
"130",133,1.00098174864671,1.02672594945986,0.975463690206669,0.287990523855415,0.248511655453991,0.24750595405913,0.860267689984698,0.860237864135223,0.990425696170048
"131",134,0.98555892586926,1.01087147381655,0.959388696654411,0.287334519465803,0.248925306535169,0.25046818206179,0.85910719302427,0.859077312848247,0.989086795729198
"132",135,0.981248708353268,1.00947783485816,0.955880633229623,0.28567580674505,0.250944755600681,0.249778923068684,0.857948905185909,0.857919686771758,0.98775108620199
"133",136,0.9736612867669,0.999836784239785,0.948695096900412,0.285674585415809,0.249880210766994,0.251385575706129,0.856794463394089,0.856765170290688,0.986418782576012
"134",137,0.975149330938415,1.00076389392054,0.9492099505969,0.285989855285874,0.250772068222344,0.250941698576332,0.85564443964858,0.855613945788004,0.985090097513814
"135",138,0.979975675493802,1.00555250400213,0.95361452582063,0.285990533748877,0.251302812613813,0.249371067667805,0.854495347391294,0.854466193358079,0.983765241307978
"136",139,0.969205916481281,0.995209927910637,0.942989583306645,0.285392563996589,0.251444172481631,0.251278066699402,0.853351557295477,0.853322090631254,0.982444421567612
"137",140,0.971695088610219,0.996877652794089,0.945720807159495,0.285482483936292,0.252838530494218,0.250378630433074,0.852212304342512,0.852181812937421,0.981127843072288
"138",141,0.977980424020582,1.00618849456335,0.953116370835599,0.285322808041256,0.25182394798922,0.248298681594531,0.851075494372882,0.85104553307941,0.979815707894765
"139",142,0.976245996536762,1.00268587016696,0.949908365609205,0.28523517969188,0.250740042490404,0.248332382023866,0.849942472114139,0.849913421224242,0.978508215158639
"140",143,0.97311049452888,1.00087463318691,0.947384306075118,0.286390526946729,0.24946466860025,0.249809847967825,0.848815033394494,0.848785644822206,0.977205560917078
"141",144,0.972064170564311,0.996574907147081,0.944912152205804,0.286542867001731,0.249269020542735,0.249880062000408,0.847689763666386,0.847662368518,0.975907938057607
"142",145,0.97049422628017,0.996715289563314,0.944933777287021,0.287060085652227,0.247487536897332,0.250405671355017,0.846572792332647,0.846543754065335,0.97461553619972
"143",146,0.966974749247961,0.992604564359247,0.942398626841261,0.287628719926911,0.248064414372964,0.251483454085182,0.845458513377328,0.845429960245021,0.97332854159654
"144",147,0.972961978535525,0.999673900370178,0.947015509709179,0.288402054336145,0.249370418379315,0.25027787636206,0.844345087379569,0.844321142787117,0.97204713704064
"145",148,0.964895271648667,0.989729858697189,0.938063806042598,0.287830297561484,0.251479526411543,0.251542030495569,0.843245891424038,0.843217454297066,0.970771501774604
"146",149,0.959025515853671,0.984717699410067,0.931814915151504,0.288449545254716,0.253903091142527,0.25329563479781,0.842147199819448,0.842119044185694,0.96950181140619
"147",150,0.691426743994336,0.712695705478628,0.671178062094602,0.217188955797409,0.245836043808819,0.264533490367004,0.842149313027346,NA,NA
