"","time","estimate","upperRt","lowerRt","beta","delta","gamma","est_S","true_S","true_rt"
"67",74,0.0810574242156739,0.0836853840306224,0.0784514609525991,0.991826017057648,0.250257071037516,0.249367480286809,0.0203796686995222,0.0203512839024668,0.0814134838020764
"68",75,0.0806492943639487,0.0836525570234757,0.0777639493603465,0.990489890660095,0.250417653824981,0.249295490864556,0.0202985468260981,0.0202655074486794,0.0810689836046435
"69",76,0.0803559864943365,0.0837756822923072,0.0773587893028285,0.991337690589446,0.254340426433499,0.249479401700816,0.0202223355613222,0.020193749044944,0.0807807928805255
"70",77,0.0802268031841854,0.0838769378119379,0.0768863454354679,0.990947649311801,0.255252255288298,0.249050987648398,0.0201630879116281,0.0201337157395672,0.080539698022555
"71",78,0.0798977135462835,0.0839605544800033,0.0762998756379906,0.98963776627891,0.256095094045785,0.249113491313791,0.0201120036519447,0.0200834916034622,0.0803380013205616
"72",79,0.0799444540632662,0.0843857338746539,0.0757945718785863,0.987557925327169,0.255729346247117,0.247936467524315,0.0200708687868001,0.0200414747446529,0.0801692674394025
"73",80,0.0796660573759211,0.0843928847705413,0.0753587741764642,0.989009640790421,0.253193698327969,0.248737152431512,0.020036112328789,0.0200063253690217,0.0800281144143416
"74",81,0.0792234316154607,0.0845554000546647,0.0745903762780043,0.990043057370108,0.253566847756407,0.250017270095853,0.0200064289655621,0.0199769225300878,0.079910039702378
"75",82,0.0790587755813737,0.0847717997639755,0.0738177183959716,0.990121659619934,0.256321694332338,0.250259916165774,0.0199826378475126,0.0199523281928158,0.0798112756766953
"76",83,0.0787951945391193,0.0852178896740182,0.0733722196261995,0.988435291457975,0.259625329167083,0.25039995379899,0.0199611580471546,0.0199317573097505,0.0797286693281355
"77",84,0.0788822837128537,0.085935120590707,0.0724655442547618,0.986737759782421,0.255055171489536,0.249492734458254,0.0199450730132911,0.0199145528167514,0.0796595817697226
"78",85,0.0790345277516401,0.0866148737210003,0.0723047034167251,0.991426516169575,0.252880999205664,0.25000934212502,0.0199302418949722,0.0199001647822565,0.0796018044425341
"79",86,0.0793208588315167,0.0879567083198975,0.0722459309302573,0.995633688691809,0.253290214430604,0.250011378816569,0.0199180858488613,0.0198881329350547,0.0795534889156418
"80",87,0.0784331005317125,0.0871455305675457,0.0699117397336519,0.99925714781058,0.251441166074269,0.253617391881284,0.0199067861937238,0.0198780720693926,0.0795130882480698
"81",88,0.0796386905967783,0.0893225802599233,0.0709078390174035,1.0044732877833,0.252954592847201,0.250991409998222,0.0198996105584938,0.0198696598272802,0.0794793079083018
"82",89,0.0794893468260068,0.090312082336501,0.0695754823502781,1.00565002495268,0.264259477488626,0.251661615511599,0.0198920269893456,0.0198626264648611,0.0794510646675767
"83",90,0.0796677815112726,0.0916873887638225,0.0691167923765539,1.00995563920348,0.255483844100522,0.25209928363763,0.0198862107090474,0.0198567462833629,0.0794274521812866
"84",91,0.0793015637814798,0.0932499115467803,0.0676102261150476,1.0213911036204,0.255253691352574,0.256079188825716,0.0198821783876819,0.0198518304578436,0.0794077121858323
"85",92,0.0791102615133338,0.0944238395906842,0.0672940539819308,1.0278603880514,0.254557570019391,0.25825717022432,0.0198770110334457,0.0198477210252673,0.0793912103538952
"86",93,0.0803774181432243,0.0968095771026448,0.0658332054471857,1.03160007342997,0.24896719480769,0.255070525754699,0.019873893801142,0.0198442858518333,0.0793774160825241
"87",94,0.0810560020513783,0.0984017205648029,0.0662021442256768,1.03142999104482,0.259335517144333,0.252857463843969,0.0198710676303696,0.0198414144211982,0.0793658855784282
"88",95,0.0834158592292356,0.104122183216068,0.0668131845284398,1.03631409330492,0.255502986121475,0.246851503386224,0.019869777309814,0.0198390143038169,0.0793562476795771
"89",96,0.0815627098703903,0.10387411344815,0.0645567622076252,1.01503912936522,0.270726054542839,0.247275001160721,0.0198695977272178,0.019837008204228,0.0793481919972875
"90",97,0.0839415671630714,0.108401438926417,0.0634558569228255,1.02883730738693,0.247111954421264,0.243464031142786,0.0198639300647739,0.0198353314875584,0.0793414589833806
"91",98,0.084159454402577,0.111293713058942,0.0617876871329297,1.03223340788239,0.25357933372747,0.243642819567339,0.0198645447893012,0.0198339301092954,0.0793358316166915
"92",99,0.0864741943505472,0.122076730305967,0.0634142655477435,1.02046980957842,0.2498323627946,0.234396388151232,0.0198626540773702,0.0198327588834581,0.0793311284484997
"93",100,0.0809232370667164,0.115671690802253,0.0570575378842824,0.949507939985749,0.246281324514789,0.233050371469993,0.019862067145258,NA,NA
