"","time","estimate","upperRt","lowerRt","beta","delta","gamma","est_S","true_S","true_rt"
"1",NA,3.45913451712687,NA,NA,0.962048036071048,0.23426542818904,0.278088518925149,0.999893517333297,0.999864276448686,1.99976133393663
"2",9,2.89991850712492,3.61543013284251,2.34493747516123,0.794221112224926,0.248617474737641,0.273842946838984,0.999875497340213,0.999846142460974,1.99972854797486
"3",10,2.6866655523261,3.26753353765734,2.18877952081679,0.674935520874937,0.230172602575349,0.251180496492099,0.999855492072306,0.999826056130318,1.99969227874096
"4",11,2.33568995921923,2.78795831858449,1.94902506848723,0.631767196114053,0.232932162580748,0.27043901797977,0.999833012479528,0.999803793182989,1.99965210451546
"5",12,2.16459049801258,2.54143428620921,1.83579825742438,0.57816062238439,0.24485955687804,0.26704816060787,0.999808510962922,0.99977911011025,1.99960757667976
"6",13,2.14383131078515,2.48702444739707,1.83734908841705,0.556112247166131,0.241813647628278,0.259344313616558,0.999781002196066,0.999751739759986,1.9995582081285
"7",14,2.09933098618918,2.42370086564613,1.81612310274417,0.542368838832249,0.246895521292096,0.258288721304471,0.999750496700945,0.999721387451176,1.99950346444897
"8",15,2.14938395712531,2.49427689791587,1.87326888601289,0.53892709389894,0.245608739091279,0.250664649155406,0.999716996254978,0.999687727271112,1.99944275614542
"9",16,1.99240011360471,2.24875967555649,1.75367197112787,0.526950969290376,0.255054376943755,0.264395725409594,0.99967948451081,0.999650398374266,1.99937543122776
"10",17,1.94401161767114,2.20425429982182,1.71925519466739,0.509070510202247,0.266882328695027,0.261771190883123,0.999638018800632,0.999609000923554,1.9993007678021
"11",18,1.90142684618475,2.12692368159654,1.69314803880677,0.504581554012572,0.264418031188143,0.265261690668887,0.999592030051918,0.999563091738266,1.99921796594456
"12",19,1.9299150748892,2.14719064487129,1.72900453323058,0.51580849852573,0.258530726108915,0.267147380486995,0.999541027905909,0.999512179644647,1.99912613898644
"13",20,1.93854572634468,2.15269825711649,1.74608836087559,0.51162677688597,0.251520716131891,0.263786943311236,0.999484535844559,0.999455720150035,1.999024304202
"14",21,1.94594163540753,2.16250887982198,1.76493298811015,0.511139569071704,0.25038154328336,0.262517702831409,0.999421995246697,0.999393109577107,1.99891137214045
"15",22,1.94727020765215,2.14243258692094,1.77119658297876,0.512481401909193,0.250315916366092,0.263008991548786,0.999352506607326,0.999323678945722,1.99878613487479
