"","time","estimate","upperRt","lowerRt","beta","delta","gamma","est_S","true_S","true_rt"
"1",NA,5.44310247791491,NA,NA,1.24557680156674,0.243565957756755,0.228743473135378,0.999596463151792,0.999566852321886,3.99865952074
"2",9,4.76836918968986,5.37532403762095,4.21654454024523,1.16806294239306,0.246206430316185,0.244830979713116,0.999470540477736,0.999441009828769,3.99826719122657
"3",10,4.25882925210135,4.74935643304903,3.82960467224388,1.08314410189968,0.255982612076431,0.254153331917117,0.99930899553372,0.999279487467264,3.99776367809908
"4",11,4.11521183628716,4.50620930997243,3.76830932292184,1.04841080327193,0.2547068373817,0.254535815401299,0.999101494404143,0.999072167023187,3.99711735223724
"5",12,3.98643728562979,4.30354626188636,3.69602072666239,1.02184824710669,0.255070253638346,0.256032679256546,0.99883541594158,0.998806079699454,3.99628768029153
"6",13,3.81497425197575,4.06608480263259,3.56252932709605,1.0086674716956,0.260461812798972,0.263998735039193,0.99849395860426,0.998464604918488,3.99522268746607
"7",14,3.82854079794774,4.05205135230706,3.61884260852033,1.00901506180926,0.255422499189317,0.263038449765303,0.998055900721293,0.99802645044454,3.99385572753348
"8",15,3.84922763260951,4.0501310961392,3.65118032777919,1.01119610913548,0.251529965025847,0.262042712115959,0.997493996751079,0.997464355339575,3.9921013619924
"9",16,3.80237174512707,3.97703459041357,3.63308213399908,0.999650458961146,0.254903532125956,0.262053434462655,0.99677298798003,0.996743444342055,3.98985010418679
"10",17,3.86427548129156,4.02218672127305,3.71353244100395,1.00956976226949,0.250980407426528,0.260172504880575,0.995848200976378,0.99581915030891,3.98696172616951
"11",18,3.90098186074233,4.04353767779823,3.76389998863304,1.0029442585066,0.25052068676132,0.255728561937131,0.994663933642633,0.994634590961142,3.98325676788352
"12",19,3.89368917728998,4.02198621474142,3.7749159036932,0.991306344797387,0.254779007352999,0.252848207420018,0.993146401105421,0.993117298406294,3.97850575078026
"13",20,3.90183291423103,4.01272538895602,3.78945754645684,0.995347106453505,0.252272118252897,0.252853582038877,0.991204397424538,0.991175143584468,3.9724156204895
"14",21,3.86177576614245,3.95481687813355,3.76073251621588,0.985274766160767,0.251587718785797,0.252286114432158,0.988833202990382,0.988803904309189,3.96461667200083
"15",22,3.70494791563129,3.78406164005842,3.62426074629283,0.950431486416833,0.252744539299372,0.252963881268936,0.98609738632576,0.986069550297596,3.61608486868387
