"","time","Cori.mean","Cori.025","Cori.975"
"1",2,NA,NA,NA
"2",3,NA,NA,NA
"3",4,NA,NA,NA
"4",5,NA,NA,NA
"5",6,NA,NA,NA
"6",7,NA,NA,NA
"7",8,2.27114830039702,1.5016485113074,3.15910206263476
"8",9,2.32931523116261,1.54607805756954,3.34464635691867
"9",10,2.19591936154967,1.49447163245065,3.04343262759892
"10",11,2.13624747791821,1.49833383019734,2.92777522825756
"11",12,2.12556787649447,1.51070742579587,2.85456270946153
"12",13,2.06304524571032,1.49771887197196,2.72493995192716
"13",14,2.06370928839182,1.53193058080864,2.71038840666794
"14",15,2.04585290391904,1.51258987360202,2.67717761254212
"15",16,2.0185006701697,1.53767946728228,2.58203411959589
"16",17,2.02755617357953,1.54891531258687,2.57597903883084
"17",18,2.01628565099214,1.56010268228881,2.54653202904503
"18",19,2.00562678403404,1.57261368763315,2.50608216144514
"19",20,2.00970101541132,1.59558940768557,2.47502636311624
"20",21,2.00121129259795,1.59843750907411,2.47213729875592
"21",22,1.99060312492024,1.60512524632738,2.43684594077367
"22",23,1.9973138047012,1.62341303002131,2.41530609265495
"23",24,1.99339357048997,1.6258244132959,2.39591156595579
"24",25,1.99556400125115,1.64699426908,2.38102691834823
"25",26,1.98732321081486,1.64561277203811,2.36377865896088
"26",27,1.99237458057753,1.65916683674181,2.35441255115324
"27",28,1.99374033162545,1.67746740426627,2.34124345396023
"28",29,1.98832606539441,1.67691062343338,2.32904238910218
"29",30,1.99100411080117,1.68989408321281,2.32495492143054
"30",31,1.98756308749537,1.69332075154503,2.31003027054648
"31",32,1.9872026035952,1.70272168050841,2.29694621800059
"32",33,1.98790976856762,1.70612081440757,2.29614964187105
"33",34,1.98544146354202,1.71263159570623,2.2856861182068
"34",35,1.9847307117169,1.72133227213845,2.27636589040582
"35",36,1.98403044868273,1.72501327360431,2.26408635604395
"36",37,1.9865346302123,1.73387106328848,2.26167111158377
"37",38,1.98446473287346,1.73059601676177,2.24808783663564
"38",39,1.98545248936467,1.73653602086419,2.25538564772325
"39",40,1.98237096774823,1.7392339343286,2.24983938621118
"40",41,1.98460232009947,1.7458779744015,2.23446313769091
"41",42,1.98053994363459,1.74430462307561,2.22229146446782
"42",43,1.97954656513675,1.75130771713167,2.22394985770247
"43",44,1.9788694213443,1.74784270302058,2.22031342350937
"44",45,1.97793619325607,1.74741871085364,2.21392819541667
"45",46,1.97548738981835,1.7483772500834,2.20762772550848
"46",47,1.97278480919245,1.74832846925519,2.20308145815039
"47",48,1.97078823852551,1.75320867708418,2.19528779881384
"48",49,1.96863503504319,1.75471442525522,2.19118503277461
"49",50,1.96669694183694,1.75290907535709,2.1852076638837
"50",51,1.96587105839139,1.75162870759502,2.18591621629917
"51",52,1.96214645956795,1.75211685859093,2.17402245117092
"52",53,1.95915162931448,1.7522151480241,2.17392107324308
"53",54,1.956483886309,1.74912528055568,2.16642833799089
"54",55,1.95355311939642,1.7461698039584,2.1625102198113
"55",56,1.94951178602731,1.74880890355995,2.15662004365647
"56",57,1.94371247960773,1.7440857286522,2.14377422537719
"57",58,1.93982885316167,1.74106505335814,2.14038137027682
"58",59,1.93385885093849,1.73716754282052,2.12777954113326
"59",60,1.92910723492965,1.73390839006116,2.12236615197052
"60",61,1.92304593392095,1.73138925084247,2.11506818707427
"61",62,1.83192838857088,1.65124763753612,2.01295059638207
"62",63,1.65864089245743,1.50090292722229,1.81690366422672
"63",64,1.48699739514949,1.35689436271279,1.61850612220669
"64",65,1.31943994803886,1.22456242256222,1.42034005640446
"65",66,1.15459516651239,1.08571837744535,1.23118070035828
"66",67,0.992001772009891,0.940984860187212,1.04888177242308
"67",68,0.83108070995744,0.78846079210151,0.873672738241505
"68",69,0.751659090695826,0.711180068886164,0.788913169366705
"69",70,0.75424035705229,0.709901499839071,0.79774482852953
"70",71,0.75742956157011,0.70861967481083,0.806003093726891
"71",72,0.758881718049989,0.708465720194817,0.810803167662087
"72",73,0.758931033125931,0.707827749501242,0.81068443488345
"73",74,0.75810347510117,0.70831540667562,0.808890234489872
"74",75,0.756629348913409,0.707395352756237,0.806147994431268
"75",76,0.754870306517805,0.708741914225203,0.803740161513334
