"","time","estimate","upperRt","lowerRt","beta","delta","gamma","est_S","true_S","true_rt"
"1",NA,3.12388685748061,NA,NA,0.513369596734042,1.05535396923281,0.164321528433317,0.999907018918963,0.99987785173563,1.99978839742817
"2",9,2.72608381741762,3.37920471157719,2.22921856630502,0.446310510902075,1.07199579087071,0.163700304548423,0.99988850863901,0.999859535393648,1.99975569899656
"3",10,2.43813697059416,2.91627524620091,2.01698460822347,0.40253962205583,1.03761863969105,0.165079522403799,0.999867999590127,0.999839014617622,1.99971906502229
"4",11,2.33261438545727,2.76338454278212,1.96487470897767,0.360779857833384,1.03502134447901,0.154643621372406,0.999844996887465,0.999816024315109,1.99967802183287
"5",12,2.17135611122747,2.54766237288812,1.86763081441776,0.344434958018528,0.998729565288909,0.158597942662985,0.99981899053014,0.999790267391196,1.99963203915268
"6",13,2.11261723548672,2.4236840546081,1.81546315386953,0.331754004198667,0.973478375827985,0.157001622291229,0.999789992144902,0.999761411119914,1.99958052267784
"7",14,2.11819067345281,2.43575025237224,1.82962323856488,0.322322923254147,0.977406067272871,0.152132083197553,0.999757499431457,0.999729082851799,1.999522806813
"8",15,2.08745944314575,2.38168661274442,1.82592233407968,0.313337221554339,0.953151017018351,0.150062774102322,0.999721492743932,0.999692865201061,1.99945814607892
"9",16,2.03810448897219,2.2956780300846,1.80333885856623,0.314058404688349,0.974491329453493,0.154044226659244,0.999681031195476,0.999652290714551,1.99938570547744
"10",17,2.04824762675458,2.30556214298087,1.80885824872299,0.308172458667419,1.01336854957454,0.150401800945975,0.999635506622827,0.999606835832494,1.9993045498175
"11",18,2.04405500358882,2.28866766055761,1.83305045527375,0.308271883731877,0.993863583814058,0.150751225529542,0.999584500248543,0.999555914243534,1.99921363162186
"12",19,1.99553787854841,2.21733120972194,1.80741626313691,0.301969745168144,0.98118434904697,0.151250978986603,0.999527477718771,0.999498869462724,1.99911177781863
"13",20,1.97793446214391,2.17276457544325,1.80456433945754,0.301370268954111,1.00344184138574,0.152284409557332,0.999463493051295,0.999434966402927,1.99899767487381
"14",21,1.94648803827098,2.13633516454545,1.77584732568834,0.299502713162912,1.0299692351422,0.153774704577227,0.999392025158092,0.999363381709816,1.99886985190455
"15",22,1.91923494566455,2.09435034525585,1.76738795416903,0.298787306981229,1.02968774128489,0.155573312929331,0.999311991541653,0.999283193530016,1.99872666131292
"16",23,1.87971554445261,2.03337247689795,1.73307220564558,0.299902335444853,1.02329839660824,0.15942253431163,0.999222014850576,0.99919337011855,1.99856625827646
"17",24,1.92265629966763,2.07882394852941,1.77972167784989,0.300667895443082,1.00295452267426,0.156244125178927,0.999121476267455,0.999092756689866,1.99838657790517
"18",25,1.92561201642514,2.06681200460187,1.79281436847207,0.298443980059265,0.990085783665667,0.154832968335932,0.999009007677883,0.998980060653933,1.99818530887124
"19",26,1.93814920672238,2.0638841449346,1.80875279122722,0.297894696231824,1.00888569396159,0.153528922017818,0.998883035454283,0.998853835338316,1.99795986379103
"20",27,1.93641212970208,2.05694193084423,1.81642486155609,0.296357348389478,1.00195037138638,0.152851948620748,0.998741448343732,0.998712461963627,1.99770734655648
"21",28,1.98089047655579,2.10487814498307,1.86356595520777,0.2931483981924,1.0043326481675,0.147778492099396,0.998583002481017,0.998554129512819,1.99742451614458
"22",29,2.0063817496371,2.12791465362843,1.89158033389911,0.292885661116831,0.986298867389611,0.145744270319295,0.998405462963808,0.998376812228164,1.99710774617905
"23",30,2.00415965985907,2.11883148877029,1.9030128956426,0.293936175495858,0.985542696989173,0.146400084019432,0.998206981827791,0.998178244552775,1.99675297970306
"24",31,2.03016747153127,2.1407893520047,1.92139101411254,0.292805811017331,0.998490342337485,0.143936721210165,0.997984460569489,0.997955893300465,1.99635567878616
"25",32,2.02033738019741,2.12135972956586,1.92454156209799,0.290619326028211,1.00904368790943,0.143521178046379,0.997735439070288,0.997706926760216,1.99591076851912
"26",33,2.00198298454205,2.09793032421616,1.907938639298,0.290534905027019,1.00104473125221,0.144754507881161,0.99745695508391,0.997428180402835,1.99541257479237
"27",34,2.00236082728601,2.09561420103902,1.91848293937692,0.291147146326731,0.988940404862284,0.144986798233209,0.997144876460505,0.997116118857387,1.99485475517262
"28",35,2.00100274112168,2.08266272746805,1.92279044806365,0.289879432221039,0.991711540579101,0.144402881731617,0.99679566762262,0.996766793823089,1.99423022218694
"29",36,1.97213372395024,2.05122813393128,1.89318349084776,0.289175862640109,0.988859918379134,0.146103755466272,0.99640454331215,0.996375797562798,1.99353105831417
"30",37,1.98260487577617,2.05720198531731,1.91138425113088,0.287259987881204,0.992572571667074,0.144305862272725,0.995967131570393,0.995938211602263,1.99274842193684
"31",38,1.98955222937561,2.05911707691658,1.91684902920486,0.287183414835646,0.999931121159385,0.143692907924529,0.995477212604078,0.995448550250505,1.9918724434542
"32",39,2.01996636852042,2.09013426701836,1.95492692106725,0.285021082650132,0.985751340126146,0.140386448884288,0.994929577509069,0.994900698562134,1.9908921107285
"33",40,2.00627562615953,2.0731432692996,1.94150842475203,0.285722807479404,0.986131183383724,0.141605161151038,0.994316785075686,0.994287844378528,1.98979514303498
"34",41,2.00243388650743,2.06191452488937,1.9439184189175,0.285523536071704,1.00676520635677,0.141680252976097,0.993632060990709,0.993602404112446,1.98856785270297
"35",42,1.98792712991298,2.04521482678052,1.93303348338951,0.286776651917159,1.00740408156064,0.143229765157821,0.992864426252338,0.992835941970917,1.98719499367232
"36",43,1.98937812221478,2.04390575227757,1.93825111771033,0.28590463398665,0.998980842764117,0.142566930018713,0.992007466181175,0.991979082421882,1.98565959622993
"37",44,1.992364414546,2.04262321393888,1.94293015176342,0.286000072617414,0.998470637581608,0.142263352245955,0.991050239655098,0.991021415776381,1.98394278738683
"38",45,1.97890876512947,2.02521389207271,1.93338607429834,0.285041681560621,1.00207645889628,0.14259655630388,0.989980039417544,0.989951396912214,1.98202359646187
"39",46,1.98826000694457,2.03293650277598,1.94580666492867,0.284911272808027,0.994208744976768,0.141689711559583,0.988784978961685,0.988756237365573,1.97987874571528
"40",47,1.96819733941921,2.00924749907067,1.92534409873616,0.283903695052252,0.993127491993494,0.142435344040728,0.987450568857953,0.98742179126869,1.97748242624274
"41",48,1.9742239484305,2.01476595883466,1.93674235348114,0.284410913260833,0.994690837399856,0.142039661215539,0.985961113740742,0.985932435937863,1.97480605980825
"42",49,1.96862855820172,2.00602837819368,1.93157264653482,0.285699146886517,0.98468733481093,0.142847458963547,0.984299709140846,0.98427094833087,1.97181804791159
"43",50,1.97434122818648,2.00941970904801,1.93990713070019,0.286453010845477,0.988481835806898,0.142541249686639,0.982447575408323,0.982418379112952,1.96848351018285
"44",51,1.95891581270555,1.99059021070602,1.92752615804367,0.286408053063734,0.991690265285033,0.143339183312067,0.980382324332979,0.980353926710693,1.96476401521246
"45",52,1.95853943774954,1.98961090525483,1.9282835642749,0.286071866998576,0.990162190075059,0.14286276167581,0.978084129220859,0.97805481450916,1.96061730819413
"46",53,1.94404128036941,1.97416554233285,1.91365142671367,0.28658496569864,0.988900736940277,0.143809217872479,0.975525898088188,0.97549617527537,1.95599704132185
"47",54,1.93495993230322,1.96365446785635,1.90933780524928,0.285932621733866,0.992437522556589,0.143734651887382,0.972679474622865,0.972650947970422,1.95085251478384
"48",55,1.92399115005032,1.9497594255373,1.89776140591155,0.285298730433331,0.999809553438228,0.143765143761985,0.969520137238778,0.969489793376353,1.94512843845197
