"","time","Cori.mean","Cori.025","Cori.975"
"1",2,NA,NA,NA
"2",3,NA,NA,NA
"3",4,NA,NA,NA
"4",5,NA,NA,NA
"5",6,NA,NA,NA
"6",7,NA,NA,NA
"7",8,2.69655099876552,1.74859468798718,3.78474788214437
"8",9,2.83670802163998,1.81672036902482,4.22414134196669
"9",10,2.64731763524176,1.77568241764133,3.80335966584993
"10",11,2.48508619667154,1.69322452111363,3.47965319408831
"11",12,2.38353123070778,1.68849462640363,3.28322337169843
"12",13,2.34388104502161,1.70026016124569,3.15813772020427
"13",14,2.28523607877262,1.68545160448637,3.00148548844452
"14",15,2.24945968618938,1.68749792000792,2.95016396034325
"15",16,2.2007420596265,1.66914812434216,2.83845577701969
"16",17,2.18183668328304,1.68660083828346,2.76835644227606
"17",18,2.18065914801091,1.69535775876994,2.74905794043115
"18",19,2.17069499327986,1.71040125182727,2.72376458371282
"19",20,2.15794881957379,1.71872234509034,2.67693825735259
"20",21,2.16048903588998,1.72884206200368,2.64477725723196
"21",22,2.14532366832197,1.75113805535298,2.6137779649624
"22",23,2.1397870532402,1.7501564208539,2.59005777337016
"23",24,2.15014261238344,1.76548359897413,2.58151862686212
"24",25,2.14271085186541,1.7699286198817,2.565706845353
"25",26,2.13826613962275,1.78463931535412,2.55609152984786
"26",27,2.13605107631361,1.80014245354247,2.53691571630902
"27",28,2.13921820507203,1.80748256945702,2.52756694904121
"28",29,2.14405921507098,1.82106391115211,2.52083062355286
"29",30,2.14017090226093,1.82590385270252,2.50742389769902
"30",31,2.13863461064988,1.83541493439247,2.5006946340476
"31",32,2.13579398847986,1.83749551862722,2.48593871372327
"32",33,2.13185846928502,1.83568830331614,2.48166581725368
"33",34,2.1292623400754,1.84386462678144,2.46870749616187
"34",35,2.12931671473479,1.8487516079093,2.46553630551428
"35",36,2.13243850234302,1.86009555129333,2.46127550547233
"36",37,2.128472634831,1.86235986331716,2.45893710500153
"37",38,2.12689050878211,1.86171650496432,2.44554523689875
"38",39,2.12401176394233,1.86563753862862,2.443219885665
"39",40,2.12567006869908,1.8753584874374,2.43350613706187
"40",41,2.12405969340422,1.87749291242127,2.4314696388602
"41",42,2.12201676268562,1.88076117957847,2.41755926755977
"42",43,2.12029192715787,1.8810198516747,2.41668784546035
"43",44,2.11848591758159,1.87723991548861,2.42317417668696
"44",45,2.11413819760503,1.88176208883278,2.40764897597708
"45",46,2.11288485271962,1.88169849719731,2.41010823127319
"46",47,2.10892094796946,1.88184179076487,2.39308921814339
"47",48,2.10658567261245,1.88317700361747,2.39399876508066
"48",49,2.10351570459102,1.88326724396096,2.38463676387379
"49",50,2.09889205291104,1.87673990191421,2.37803552807881
"50",51,2.0941321296194,1.87954736144147,2.3724559097844
"51",52,2.09027021355679,1.87449837683618,2.36353781169471
"52",53,2.08450080651454,1.87351998301089,2.35671693457208
"53",54,2.07859789923438,1.87319568933277,2.34995132279636
"54",55,2.07116723231906,1.86799239865719,2.34268577260065
"55",56,2.06449497355152,1.8628715675469,2.32774779177068
"56",57,2.0560541229678,1.8575959577746,2.31942437060435
"57",58,2.04682227720007,1.84943675866051,2.31048304203138
"58",59,2.0365706367278,1.84416432467233,2.28833020246431
"59",60,2.02565737330285,1.83425404453597,2.27572149699201
"60",61,2.01345343025816,1.8294900781789,2.2594277735086
"61",62,2.00000132770519,1.81650908471959,2.24533292595142
"62",63,1.98453689104498,1.80603707941156,2.21715089485905
"63",64,1.96866703156419,1.7942934215213,2.19534662209755
"64",65,1.95021806425816,1.77948641491393,2.17646735036713
"65",66,1.93097111774059,1.76628546279774,2.14782187166968
"66",67,1.90967223345069,1.74720286210914,2.12088884743219
"67",68,1.88608413069427,1.7313549518445,2.09072621763649
"68",69,1.86092929604042,1.71122934331437,2.05848928012609
"69",70,1.83388924254904,1.68986003400019,2.02192604687204
"70",71,1.80447718412522,1.66686172810122,1.98402485532216
"71",72,1.77317532856051,1.6414619423209,1.94119467056884
"72",73,1.73985709029199,1.61569585139691,1.89932841385423
"73",74,1.70456714494577,1.58580973684216,1.85393046690454
"74",75,1.66704351593431,1.55576981968362,1.80679263406872
"75",76,1.62772494093919,1.52403047591119,1.75509102727826
