"","time","estimate","upperRt","lowerRt","beta","delta","gamma","est_S","true_S","true_rt"
"26",33,2.00792450795424,2.11509811365447,1.9024658886159,0.504806273315723,0.255518247372782,0.250868099669979,0.997856469339496,0.99782749578633,1.996086425479
"27",34,2.00574552280986,2.11358302040465,1.91069669503318,0.503869295237901,0.254946894214063,0.25061434801622,0.997617063068135,0.997587908993055,1.99565395031655
"28",35,1.98618900032946,2.08892222951748,1.88804228553371,0.503782251004151,0.25717177869831,0.252970887919078,0.997351522382852,0.997322348208686,1.99517453653224
"29",36,2.03620272400743,2.13155176586649,1.94132665955684,0.503304983560475,0.252889636199046,0.24645079302502,0.997057037944155,0.997028017751737,1.99464311972435
"30",37,1.99341998210755,2.08233945406087,1.9113264721492,0.504267243918671,0.253520005375288,0.252138951653611,0.996731059880268,0.996701825683924,1.99405409599675
"31",38,1.97929223073558,2.06068323706672,1.90287797537027,0.501193094535757,0.25109641453529,0.252299005643657,0.996369397617821,0.996340353374165,1.99340126610827
"32",39,2.00984560009255,2.09115600734443,1.93100585894456,0.500369222225924,0.24951201828667,0.247955472070119,0.995968961364269,0.995939822365808,1.99267777396975
"33",40,1.98813189289502,2.06301880669973,1.9104825282265,0.493023579487199,0.251681697510415,0.246873590173132,0.995524917179835,0.995496058127597,1.99187603960852
"34",41,1.99297773970568,2.06400060794289,1.92552015803831,0.490788601639096,0.251281090684861,0.245036010755343,0.9950339376887,0.99500445045269,1.99098768573233
"35",42,1.97712883773883,2.04054702803605,1.90839456229342,0.494701249257937,0.253616645121388,0.248833116762164,0.994489364384832,0.994459910389381,1.99000345738743
"36",43,1.99098245095261,2.05686753897138,1.93036000774053,0.497865238458629,0.252900243073333,0.248531274085276,0.993886230636678,0.993856823477401,1.98891313443524
"37",44,1.98164893190514,2.04530854547189,1.92114828731202,0.497620866043221,0.252758026309219,0.249411442625696,0.993217834320482,0.993188999071986,1.98770543634514
"38",45,1.99107826780998,2.05179331852712,1.93206898020425,0.498220589805657,0.253275653040588,0.248344311524513,0.992477974070825,0.992449615650352,1.98636791880914
"39",46,1.98512494681972,2.04092749777611,1.92919240951742,0.493854225547221,0.25495716858541,0.246702676369601,0.991660315887405,0.991631161966268,1.98488686189714
"40",47,1.96220879387515,2.01002178236468,1.91033881784906,0.494765859836906,0.255311776975708,0.249815975607654,0.990753695797491,0.990725373878505,1.98324714940002
"41",48,1.96328882285349,2.01301309446887,1.91432101641922,0.493758787784394,0.251765296258236,0.248918436861269,0.989752075268967,0.989723166994087,1.9814321389188
"42",49,1.94841508831243,1.99156428045546,1.90512230848916,0.495948841196543,0.251865697070509,0.2516490222696,0.988643810047432,0.988614565116755,1.979423522867
"43",50,1.97496951211866,2.01662159716967,1.92940257799767,0.496161576471319,0.250976936770529,0.248064041980055,0.987418097644349,0.987388624919739,1.97720118024392
"44",51,1.9779826182828,2.01867895761498,1.93435321785295,0.496519470828093,0.251231863994196,0.247524670468528,0.986063033875337,0.986033356804055,1.97474301985959
"45",52,1.97492293251241,2.01635777074706,1.93544183141573,0.496546494298608,0.250926725250473,0.247544899097368,0.984564594992115,0.984535642934539,1.97202481478521
"46",53,1.9679082159669,2.00736371138256,1.93056074761532,0.494406809919714,0.252804903987725,0.246941232084302,0.982910570262174,0.982881152985142,1.96902002981978
"47",54,1.95414226093289,1.9894378938742,1.91789814378993,0.494181059056306,0.252504972520101,0.248105194673226,0.981083425159544,0.981054258794137,1.96569964284705
"48",55,1.96881749239439,2.0033505338297,1.93538279708809,0.496587340969466,0.250544486857232,0.24694620962141,0.979066474457348,0.979037949295697,1.96203196227317
"49",56,1.95324560382062,1.98720352299758,1.92245119114244,0.496560903708061,0.251630698324203,0.248337127917905,0.976845739865712,0.976813747603995,1.95798244307019
"50",57,1.94728470505906,1.97588236593161,1.91681923114614,0.498665990220929,0.25140699983,0.249524497936297,0.974390168765315,0.974361632603845,1.95351350497624
"51",58,1.93972421653932,1.96961678289748,1.9117394848539,0.499612751005381,0.249078835473618,0.250277199348384,0.971690060845688,0.9716599679075,1.94858435738119
"52",59,1.93303788252116,1.96090443886242,1.90585414735052,0.499104009179157,0.249272420811489,0.250119468748811,0.968716739107509,0.968685441754413,1.94315083649136
"53",60,1.92392667336143,1.95031470368931,1.89810566326654,0.499469815821502,0.249689751640339,0.250638392782446,0.965443504227526,0.965413023490513,1.93716526196447
"54",61,1.9002160429398,1.92486097757523,1.87734308464788,0.496677656844406,0.248055515473453,0.251448021122761,0.962003337815978,0.961973628204277,1.93058730929983
"55",62,1.8450092969238,1.86786066717059,1.82191834017688,0.488036345294875,0.247452570187119,0.253559569235556,0.958575661574828,0.958549466648855,1.7587985780612
"56",63,1.75978952054468,1.78007306608832,1.73884235466018,0.47152336259956,0.24834996005842,0.255945710785552,0.955224312079915,0.95520660810329,1.5882230125839
"57",64,1.66154312526903,1.68034884260519,1.64197257470296,0.449340780501766,0.248251705021116,0.257464935804273,0.952037101118939,0.952022766188688,1.4189515414442
"58",65,1.55234013514349,1.57068397882174,1.53468677149087,0.423290544110655,0.248099332279827,0.258796152544631,0.949087240443354,0.949078402895572,1.2510437138519
"59",66,1.42351849079716,1.43949014309902,1.4085936241047,0.392493297781821,0.248442041477102,0.260954952340526,0.946447243866892,0.946449391672159,1.08450763035741
"60",67,1.28407231346127,1.29775036537449,1.26969509959016,0.357846651753394,0.24805389968761,0.263130058497822,0.944197804565018,0.944200586548611,0.919290732642533
"61",68,1.15430815536364,1.16649752863929,1.14112268797557,0.323159610038923,0.247302160334345,0.263766321425641,0.942158631442876,0.942161627871191,0.755269265118856
"62",69,1.04288763895792,1.0544821454901,1.03171557812141,0.292621969320714,0.247759554351589,0.263793330176529,0.940144049741977,0.940143801257557,0.75363574727388
"63",70,0.955267972018849,0.965532685110646,0.945346649790556,0.266615432507271,0.247382152692718,0.261843322799667,0.938169773614635,0.938164840422787,0.752020090644575
"64",71,0.883223522864061,0.893558878983679,0.872869282964041,0.244453215527064,0.246774001350799,0.259129359833976,0.93624927606949,0.936235055962094,0.750436224935297
"65",72,0.826618579172987,0.836425156772725,0.81691603084907,0.226243591445478,0.24599726629943,0.255736700143875,0.934376555661525,0.934360139908676,0.748892221976204
"66",73,0.784451722943967,0.794167305111783,0.775611488556434,0.212230677189703,0.246418834620482,0.252303901956479,0.932571262628232,0.932542912344472,0.747392512149936
"67",74,0.75635460174533,0.765852861748851,0.746992949491422,0.203453508076573,0.247162290823564,0.250381617676752,0.930813582486746,0.93078441310355,0.745939264112556
"68",75,0.744238050620954,0.753038088918797,0.734959640487367,0.200588880813226,0.247523650154086,0.250417017087863,0.929113677110145,0.929084584673608,0.744533246518355
"69",76,0.742311127869197,0.751821512081,0.732532524669809,0.200303211958843,0.247736645364349,0.250266516286934,0.927471996859545,0.927442701008236,0.74317436665973
"70",77,0.742610564261998,0.752270096421881,0.733223668702478,0.200566478320123,0.247913691078138,0.250066644123186,0.92588818057136,0.925857630320243,0.741862007979578
"71",78,0.741280369511099,0.751971904235772,0.731858849533541,0.200351989059327,0.249283778068894,0.249834085202657,0.924358694241134,0.924328005432287,0.740595237252633
"72",79,0.738632234909723,0.748378308532705,0.728972630619606,0.200331554628375,0.250129675369609,0.250303409245928,0.922880905705584,0.922852326819685,0.739372938287515
"73",80,0.734800681229895,0.744896051198335,0.724882174367476,0.200009637759682,0.250939474923257,0.250816780211939,0.921457300897994,0.921429028210473,0.738193892909485
"74",81,0.730914953898125,0.740386121051176,0.720573199608729,0.200075065499402,0.2500576439654,0.25185695116367,0.92008472614628,0.920056517486388,0.737056832395834
"75",82,0.729344467639725,0.739318718336349,0.719206568178889,0.200403030962051,0.250541447324597,0.252449077820878,0.91876024721539,0.918733201448618,0.735960469451284
"76",83,0.73131305073788,0.74208375803997,0.721324867432236,0.200892559639762,0.250471324232025,0.252034502665074,0.917486050084248,0.917457503615954,0.734903517717532
"77",84,0.727636417201321,0.738563490423198,0.71703360515417,0.200726005585317,0.250613605410456,0.252759014121343,0.916257277746804,0.916227873200706,0.733884705515752
"78",85,0.728604154192183,0.739458423333685,0.71697311711843,0.200624418145341,0.250495179166848,0.251969380585411,0.915072746981198,0.915042789631134,0.732902782750839
"79",86,0.72751642461918,0.738185468597933,0.716455422537045,0.20084244083295,0.249658785520314,0.252304470562239,0.913928577932126,0.913900767446039,0.731956524546388
"80",87,0.729123837126297,0.740641638867639,0.71771616272326,0.201073844029175,0.249608462373642,0.251734776380341,0.91282795621062,0.912800358146352,0.731044734941899
"81",88,0.729003785269911,0.739969537397886,0.716826079858709,0.200765034534389,0.249493571286165,0.251097945062798,0.911769087923133,0.911740151830093,0.730166248332476
"82",89,0.729266508626511,0.741447939412015,0.718274664842742,0.200841163492591,0.250459640882724,0.250821437693562,0.910747931223838,0.910718777476224,0.729319930653915
"83",90,0.730961611259285,0.742786642759513,0.718601381770601,0.200603703036802,0.250823290717224,0.249673884956177,0.909763989767685,0.909734897038971,0.728504679133423
"84",91,0.735643845570737,0.747805669738724,0.724312417274631,0.201528087491992,0.249828035311171,0.248959187053456,0.90878296932901,0.908757700191279,0.727717283188166
"85",92,0.744725649149802,0.757237355763518,0.731958992167403,0.2028899331416,0.249402798819051,0.247314082665228,0.907788463946147,0.907758162010811,0.772366447462741
"86",93,0.756633263363474,0.769539462875927,0.744211949464296,0.205727271748591,0.24970542544499,0.246547828179381,0.906764991461665,0.906736142093215,0.81689741331093
"87",94,0.776664920551863,0.789771883832682,0.763180448682184,0.211162462653756,0.249445131206081,0.246249730190337,0.905717449638739,0.905689884233705,0.861306538757642
"88",95,0.802110556795927,0.816263755765112,0.788577525585605,0.217230207979616,0.249782475774553,0.24499919724816,0.90464601745314,0.904616419026264,0.90558853681279
"89",96,0.82663340757374,0.840580413699023,0.813132924818451,0.225168680646013,0.251760829530003,0.246117896076681,0.903541622729442,0.903511825307461,0.949736489533691
"90",97,0.865015763578098,0.880245774593621,0.850683792698235,0.235433773661299,0.251481267877894,0.245609135648348,0.902401429967549,0.902371390552304,0.993741827325069
"91",98,0.906271565169752,0.921921860169691,0.890756633518368,0.246068037745177,0.249630846710095,0.24470314358515,0.901244643436913,0.901214920725395,1.03759710858277
"92",99,0.944365448467588,0.961031399639248,0.92839206196776,0.256880489033393,0.249874380340532,0.244837343021982,0.90009143206867,0.900062684369759,1.03626611051187
"93",100,0.967157597751234,0.983072427212536,0.95086767623138,0.265537506981346,0.250269260634066,0.246808644950756,0.898942145192242,0.898911570532182,1.03493963945204
"94",101,0.988979538451168,1.00670315108674,0.972960744340991,0.27251491788524,0.249762204330212,0.247387636569144,0.897790522923621,0.897759775187662,1.03361425355108
"95",102,1.01228789354951,1.02965143745135,0.995613583689789,0.279048915080423,0.24949714886761,0.247169088851832,0.89663948785561,0.896606284102097,1.03228796167894
"96",103,1.0219425669024,1.03960642001306,1.00409163831064,0.282875494523013,0.249064629197435,0.247871537979515,0.895483987441068,0.895450555823982,1.03095964841685
"97",104,1.03364036646484,1.05082533944969,1.01755534031449,0.286005239406657,0.247960675845429,0.247456635578167,0.894323362795075,0.894292342798394,1.02962872361737
"98",105,1.0358876604169,1.05315779427587,1.01911697739534,0.28789753894904,0.247543999859164,0.24823289451396,0.893169817551292,0.893131567858336,1.02829492201355
"99",106,1.02718201003012,1.04421478998244,1.00996459659123,0.287211340043718,0.24940588058258,0.249413191734927,0.892000794868734,0.891968261267017,1.02695816766252
"100",107,1.02496944407458,1.04335989736359,1.00877664550721,0.288194946587336,0.248287378531681,0.250479282863846,0.890833147316666,0.890802517498143,1.02561850350256
"101",108,1.02535109801488,1.04184304194771,1.00791591715402,0.288033064121739,0.247951265762223,0.24991723061703,0.889664898741287,0.889634470075163,1.02427604357956
"102",109,1.02261238433911,1.04029904104656,1.00558417314509,0.287464347635666,0.246906694763361,0.249762952935438,0.888495185304139,0.888464277713654,1.0229309453493
"103",110,1.01922002186025,1.03653270100495,1.00216121631222,0.287982731746767,0.247795353119421,0.250714804378702,0.887322468432751,0.88729211332252,1.02158339399792
